date,city,profil_cotier,température,humidity,vitesse_vent,precipitation,temp_lag1,humid_lag1,vitesse_vent_lag1,precip_lag1,temp_lag3,humid_lag3,vitesse_vent_lag3,precip_lag3,temp_lag7,humid_lag7,vitesse_vent_lag7,precip_lag7,mois,Weekend,Jours Fériés,saison,Vacances Scolaires,Ramadan,Nouvel An,Indice de Vague de Chaleur,Indice de Vague de Froid ,Indice de Pluie Intense,Indice de Tempête,Indice de sécheresse,boissons fraiches,boissons chaudes,snacks sucrés,snacks salés,produits laitiers frais,produits de jardinage,ustensiles jetables,crème solaire,équipements d urgence,soins hygiene,soins hydratants,Charbon,produits anti_moustiques
2022-06-16,Bizerte,Côtière,29,42,11,0,28,45,12,0,28,45,12,0,28,45,12,0,6,0,0,été,0,0,0,0,0,0,0,0,24,10,18,20,18,4,12,10,6,10,5,9,10
2022-06-17,Bizerte,Côtière,29,42,10,0,29,42,11,0,29,42,11,0,29,42,11,0,6,1,0,été,0,0,0,0,0,0,0,1,25,10,19,18,17,8,24,11,6,11,5,11,12
2022-06-18,Bizerte,Côtière,28,49,13,0,29,42,10,0,29,42,10,0,29,42,10,0,6,0,0,été,0,0,0,0,0,0,0,1,25,10,17,20,18,4,11,10,5,11,6,7,9
2022-06-19,Bizerte,Côtière,27,59,15,0,28,49,13,0,28,49,13,0,28,49,13,0,6,0,0,été,0,0,0,0,0,0,0,1,25,10,20,18,20,4,9,9,6,10,5,10,13
2022-06-20,Bizerte,Côtière,28,55,15,0,27,59,15,0,27,59,15,0,27,59,15,0,6,0,0,été,0,0,0,0,0,0,0,1,25,10,20,18,18,4,9,7,7,10,4,9,11
2022-06-21,Bizerte,Côtière,29,45,15,0,28,55,15,0,28,55,15,0,28,55,15,0,6,0,0,été,0,0,0,0,0,0,0,1,26,9,21,18,19,4,10,8,7,10,4,9,13
2022-06-22,Bizerte,Côtière,30,41,13,0,29,45,15,0,29,45,15,0,29,45,15,0,6,1,0,été,0,0,0,0,0,0,0,1,25,9,19,17,19,7,22,10,6,10,6,15,10
2022-06-23,Bizerte,Côtière,30,46,13,0,30,41,13,0,30,41,13,0,30,41,13,0,6,0,0,été,0,0,0,0,0,0,0,1,25,9,19,18,15,3,10,10,6,10,5,7,12
2022-06-24,Bizerte,Côtière,30,48,14,0,30,46,13,0,30,46,13,0,30,46,13,0,6,1,0,été,0,0,0,0,0,0,0,1,26,9,19,19,21,7,23,10,6,10,4,14,10
2022-06-25,Bizerte,Côtière,31,45,15,0,30,48,14,0,30,48,14,0,30,48,14,0,6,0,0,été,0,0,0,0,0,0,0,1,26,9,18,17,19,3,10,9,9,13,6,10,11
2022-06-26,Bizerte,Côtière,33,35,15,0,31,45,15,0,31,45,15,0,31,45,15,0,6,0,0,été,0,0,0,0,0,0,0,1,24,8,17,18,19,3,9,10,7,12,7,13,13
2022-06-27,Bizerte,Côtière,34,35,15,0,33,35,15,0,33,35,15,0,33,35,15,0,6,0,0,été,0,0,0,0,0,0,0,1,24,8,15,23,20,2,10,9,7,12,7,11,14
2022-06-28,Bizerte,Côtière,31,53,18,0,34,35,15,0,34,35,15,0,34,35,15,0,6,0,0,été,0,0,0,0,0,0,0,1,25,9,18,19,18,3,9,9,8,11,7,12,13
2022-06-29,Bizerte,Côtière,29,56,16,0,31,53,18,0,31,53,18,0,31,53,18,0,6,1,0,été,0,0,0,0,0,0,0,1,24,9,17,18,17,7,22,11,6,9,5,13,14
2022-06-30,Bizerte,Côtière,32,46,13,0,29,56,16,0,29,56,16,0,29,56,16,0,6,0,0,été,1,0,0,0,0,0,0,1,25,9,18,19,16,4,22,11,6,11,7,11,14
2022-07-01,Bizerte,Côtière,33,45,13,0,32,46,13,0,32,46,13,0,32,46,13,0,7,1,0,été,1,0,0,0,0,0,0,1,25,8,17,18,16,4,23,9,7,11,6,12,15
2022-07-02,Bizerte,Côtière,32,52,13,0,33,45,13,0,33,45,13,0,33,45,13,0,7,0,0,été,1,0,0,0,0,0,0,1,26,8,19,22,18,4,17,10,7,11,7,11,14
2022-07-03,Bizerte,Côtière,31,49,13,0,32,52,13,0,32,52,13,0,32,52,13,0,7,0,0,été,1,0,0,0,0,0,0,1,25,9,17,22,18,4,23,10,8,11,7,11,13
2022-07-04,Bizerte,Côtière,32,43,10,0,31,49,13,0,31,49,13,0,31,49,13,0,7,0,0,été,1,0,0,0,0,0,0,1,25,8,17,20,19,5,23,10,6,11,6,13,14
2022-07-05,Bizerte,Côtière,32,39,10,0,32,43,10,0,32,43,10,0,32,43,10,0,7,0,0,été,1,0,0,0,0,0,0,1,26,9,19,22,15,4,20,9,7,12,6,11,12
2022-07-06,Bizerte,Côtière,32,42,10,2,32,39,10,0,32,39,10,0,32,39,10,0,7,1,0,été,1,0,0,0,0,0,0,1,26,9,18,20,16,4,19,10,7,11,6,15,15
2022-07-07,Bizerte,Côtière,32,45,14,4,32,42,10,2,32,42,10,2,32,42,10,2,7,0,0,été,1,0,0,0,0,0,0,1,26,10,19,22,18,5,22,10,7,10,6,12,14
2022-07-08,Bizerte,Côtière,29,46,22,0,32,45,14,4,32,45,14,4,32,45,14,4,7,1,1,été,1,0,0,0,0,0,0,1,24,12,21,23,20,6,17,11,7,10,5,13,7
2022-07-09,Bizerte,Côtière,28,51,20,0,29,46,22,0,29,46,22,0,29,46,22,0,7,0,1,été,1,0,0,0,0,0,0,1,25,10,19,18,17,4,18,10,5,11,4,12,9
2022-07-10,Bizerte,Côtière,27,53,14,0,28,51,20,0,28,51,20,0,28,51,20,0,7,0,1,été,1,0,0,0,0,0,0,1,24,11,20,19,19,4,19,11,6,9,5,12,11
2022-07-11,Bizerte,Côtière,28,53,13,0,27,53,14,0,27,53,14,0,27,53,14,0,7,0,1,été,1,0,0,0,0,0,0,1,25,10,17,20,18,4,18,9,6,10,4,11,12
2022-07-12,Bizerte,Côtière,29,54,15,0,28,53,13,0,28,53,13,0,28,53,13,0,7,0,0,été,1,0,0,0,0,0,0,1,24,10,18,19,18,4,22,11,5,9,4,12,12
2022-07-13,Bizerte,Côtière,29,54,15,0,29,54,15,0,29,54,15,0,29,54,15,0,7,1,0,été,1,0,0,0,0,0,0,1,25,10,18,21,16,4,22,10,5,10,6,14,10
2022-07-14,Bizerte,Côtière,28,57,13,1,29,54,15,0,29,54,15,0,29,54,15,0,7,0,0,été,1,0,0,0,0,0,0,1,25,10,21,19,19,6,20,9,7,9,5,10,17
2022-07-15,Bizerte,Côtière,28,52,11,0,28,57,13,1,28,57,13,1,28,57,13,1,7,1,0,été,1,0,0,0,0,0,0,1,25,10,20,18,21,5,20,8,5,9,6,11,13
2022-07-16,Bizerte,Côtière,29,50,12,0,28,52,11,0,28,52,11,0,28,52,11,0,7,0,0,été,1,0,0,0,0,0,0,1,25,10,17,20,17,4,24,10,6,9,6,12,12
2022-07-17,Bizerte,Côtière,29,51,13,0,29,50,12,0,29,50,12,0,29,50,12,0,7,0,0,été,1,0,0,0,0,0,0,1,25,10,17,19,17,5,21,10,6,10,4,12,14
2022-07-18,Bizerte,Côtière,30,49,13,0,29,51,13,0,29,51,13,0,29,51,13,0,7,0,0,été,1,0,0,0,0,0,0,1,25,8,17,21,20,5,19,9,5,10,4,11,11
2022-07-19,Bizerte,Côtière,30,45,14,0,30,49,13,0,30,49,13,0,30,49,13,0,7,0,0,été,1,0,0,0,0,0,0,1,25,9,15,19,16,5,22,11,7,10,5,12,11
2022-07-20,Bizerte,Côtière,31,46,14,0,30,45,14,0,30,45,14,0,30,45,14,0,7,1,0,été,1,0,0,0,0,0,0,1,25,8,17,20,18,4,19,11,4,12,5,12,11
2022-07-21,Bizerte,Côtière,31,52,13,2,31,46,14,0,31,46,14,0,31,46,14,0,7,0,0,été,1,0,0,0,0,0,0,0,25,10,19,22,18,5,20,10,7,10,5,14,16
2022-07-22,Bizerte,Côtière,30,48,12,0,31,52,13,2,31,52,13,2,31,52,13,2,7,1,0,été,1,0,0,0,0,0,0,0,24,9,19,20,18,5,21,9,6,11,5,15,13
2022-07-23,Bizerte,Côtière,30,47,12,0,30,48,12,0,30,48,12,0,30,48,12,0,7,0,0,été,1,0,0,0,0,0,0,0,25,9,17,18,20,5,22,10,5,10,6,10,12
2022-07-24,Bizerte,Côtière,30,41,10,0,30,47,12,0,30,47,12,0,30,47,12,0,7,0,0,été,1,0,0,0,0,0,0,0,24,9,18,20,19,5,17,10,5,9,5,13,12
2022-07-25,Bizerte,Côtière,31,39,10,0,30,41,10,0,30,41,10,0,30,41,10,0,7,0,1,été,1,0,0,0,0,0,0,0,25,8,16,19,19,4,24,11,8,11,8,12,11
2022-07-26,Bizerte,Côtière,32,36,9,0,31,39,10,0,31,39,10,0,31,39,10,0,7,0,0,été,1,0,0,0,0,0,0,1,24,9,18,22,18,4,16,9,5,11,10,12,14
2022-07-27,Bizerte,Côtière,32,39,13,2,32,36,9,0,32,36,9,0,32,36,9,0,7,1,0,été,1,0,0,0,0,0,0,1,25,9,16,20,20,4,22,12,7,10,7,10,10
2022-07-28,Bizerte,Côtière,31,49,13,0,32,39,13,2,32,39,13,2,32,39,13,2,7,0,0,été,1,0,0,0,0,0,0,1,26,9,19,22,17,5,17,9,6,12,7,10,15
2022-07-29,Bizerte,Côtière,32,54,13,0,31,49,13,0,31,49,13,0,31,49,13,0,7,1,0,été,1,0,0,0,0,0,0,1,24,9,21,20,18,4,21,11,6,13,7,12,16
2022-07-30,Bizerte,Côtière,32,49,12,0,32,54,13,0,32,54,13,0,32,54,13,0,7,0,1,été,1,0,0,0,0,0,0,1,25,8,15,19,19,4,21,9,6,11,6,13,13
2022-07-31,Bizerte,Côtière,31,45,13,0,32,49,12,0,32,49,12,0,32,49,12,0,7,0,0,été,1,0,0,0,0,0,0,1,24,9,18,22,21,4,20,10,7,12,5,9,13
2022-08-01,Bizerte,Côtière,30,52,13,0,31,45,13,0,31,45,13,0,31,45,13,0,8,0,0,été,1,0,0,0,0,0,0,1,25,9,17,23,18,4,23,11,5,9,4,12,15
2022-08-02,Bizerte,Côtière,30,58,16,5,30,52,13,0,30,52,13,0,30,52,13,0,8,0,0,été,1,0,0,0,0,0,0,0,25,11,22,20,17,6,21,11,7,10,5,13,14
2022-08-03,Bizerte,Côtière,29,57,15,0,30,58,16,5,30,58,16,5,30,58,16,5,8,1,0,été,1,0,0,0,0,0,0,1,25,10,20,16,20,5,23,11,6,11,4,14,13
2022-08-04,Bizerte,Côtière,30,56,14,0,29,57,15,0,29,57,15,0,29,57,15,0,8,0,0,été,1,0,0,0,0,0,0,1,25,9,20,21,18,4,19,10,6,8,4,13,12
2022-08-05,Bizerte,Côtière,31,51,13,2,30,56,14,0,30,56,14,0,30,56,14,0,8,1,0,été,1,0,0,0,0,0,0,0,25,10,19,17,18,5,18,10,7,11,6,13,13
2022-08-06,Bizerte,Côtière,30,54,12,44,31,51,13,2,31,51,13,2,31,51,13,2,8,0,0,été,1,0,0,0,0,0,0,0,25,14,23,20,18,2,19,10,8,13,4,12,20
2022-08-07,Bizerte,Côtière,30,53,13,1,30,54,12,44,30,54,12,44,30,54,12,44,8,0,0,été,1,0,0,0,0,0,0,0,25,10,21,24,21,5,17,9,6,10,4,12,16
2022-08-08,Bizerte,Côtière,30,53,12,2,30,53,13,1,30,53,13,1,30,53,13,1,8,0,0,été,1,0,0,0,0,0,0,0,25,10,21,22,18,6,19,11,7,9,5,11,15
2022-08-09,Bizerte,Côtière,30,53,12,0,30,53,12,2,30,53,12,2,30,53,12,2,8,0,0,été,1,0,0,0,0,0,0,0,25,9,19,19,18,5,19,10,5,10,5,10,13
2022-08-10,Bizerte,Côtière,30,54,13,2,30,53,12,0,30,53,12,0,30,53,12,0,8,1,0,été,1,0,0,0,0,0,0,0,25,10,19,22,17,6,23,9,5,9,4,11,14
2022-08-11,Bizerte,Côtière,30,55,13,7,30,54,13,2,30,54,13,2,30,54,13,2,8,0,0,été,1,0,0,0,0,0,0,0,25,13,18,20,16,6,20,11,6,11,3,14,17
2022-08-12,Bizerte,Côtière,30,53,12,3,30,55,13,7,30,55,13,7,30,55,13,7,8,1,0,été,1,0,0,0,0,0,0,0,26,11,19,18,17,6,21,10,7,10,5,13,16
2022-08-13,Bizerte,Côtière,31,43,11,0,30,53,12,3,30,53,12,3,30,53,12,3,8,0,1,été,1,0,0,0,0,0,0,0,24,9,19,18,22,4,22,10,8,11,6,13,15
2022-08-14,Bizerte,Côtière,33,37,11,0,31,43,11,0,31,43,11,0,31,43,11,0,8,0,0,été,1,0,0,0,0,0,0,0,25,8,16,20,18,3,17,10,8,10,8,11,10
2022-08-15,Bizerte,Côtière,33,40,13,8,33,37,11,0,33,37,11,0,33,37,11,0,8,0,0,été,1,0,0,0,0,0,0,0,26,13,18,21,17,5,20,10,5,12,6,15,16
2022-08-16,Bizerte,Côtière,33,41,12,1,33,40,13,8,33,40,13,8,33,40,13,8,8,0,0,été,1,0,0,0,0,0,0,0,26,8,21,21,17,4,19,11,7,10,6,13,14
2022-08-17,Bizerte,Côtière,35,40,15,0,33,41,12,1,33,41,12,1,33,41,12,1,8,1,0,été,1,0,0,0,0,0,0,0,25,7,18,16,21,3,23,11,6,12,6,12,11
2022-08-18,Bizerte,Côtière,34,44,16,0,35,40,15,0,35,40,15,0,35,40,15,0,8,0,0,été,1,0,0,0,0,0,0,0,26,8,20,18,20,4,16,10,7,13,7,14,11
2022-08-19,Bizerte,Côtière,30,49,22,0,34,44,16,0,34,44,16,0,34,44,16,0,8,1,0,été,1,0,0,0,0,0,0,0,25,9,18,20,19,4,20,10,7,10,7,13,10
2022-08-20,Bizerte,Côtière,29,49,17,0,30,49,22,0,30,49,22,0,30,49,22,0,8,0,0,été,1,0,0,0,0,0,0,0,25,9,17,20,20,4,22,10,6,10,4,12,10
2022-08-21,Bizerte,Côtière,29,49,16,0,29,49,17,0,29,49,17,0,29,49,17,0,8,0,0,été,1,0,0,0,0,0,0,0,24,9,19,22,17,5,22,10,8,10,4,11,12
2022-08-22,Bizerte,Côtière,29,49,15,10,29,49,16,0,29,49,16,0,29,49,16,0,8,0,0,été,1,0,0,0,0,0,0,0,25,16,22,22,21,5,20,11,6,9,5,11,13
2022-08-23,Bizerte,Côtière,29,51,15,0,29,49,15,10,29,49,15,10,29,49,15,10,8,0,0,été,1,0,0,0,0,0,0,0,25,10,15,21,21,5,17,8,5,9,7,11,13
2022-08-24,Bizerte,Côtière,28,57,13,1,29,51,15,0,29,51,15,0,29,51,15,0,8,1,0,été,1,0,0,0,0,0,0,0,24,10,21,17,19,4,24,10,5,10,5,13,16
2022-08-25,Bizerte,Côtière,28,57,12,1,28,57,13,1,28,57,13,1,28,57,13,1,8,0,0,été,1,0,0,0,0,0,0,0,25,10,18,17,18,4,18,10,6,10,4,12,13
2022-08-26,Bizerte,Côtière,29,53,11,1,28,57,12,1,28,57,12,1,28,57,12,1,8,1,0,été,1,0,0,0,0,0,0,0,26,10,22,19,21,5,19,12,6,10,5,12,13
2022-08-27,Bizerte,Côtière,28,57,13,6,29,53,11,1,29,53,11,1,29,53,11,1,8,0,0,été,1,0,0,0,0,0,0,0,26,14,20,20,18,7,21,8,7,10,4,10,18
2022-08-28,Bizerte,Côtière,30,55,12,7,28,57,13,6,28,57,13,6,28,57,13,6,8,0,0,été,1,0,0,0,0,0,0,0,26,13,21,18,18,6,20,10,6,10,6,11,18
2022-08-29,Bizerte,Côtière,30,60,11,0,30,55,12,7,30,55,12,7,30,55,12,7,8,0,0,été,1,0,0,0,0,0,0,0,25,9,17,20,17,5,21,11,5,11,4,14,17
2022-08-30,Bizerte,Côtière,29,59,11,0,30,60,11,0,30,60,11,0,30,60,11,0,8,0,0,été,1,0,0,0,0,0,0,0,25,9,18,21,18,5,23,9,5,10,5,12,14
2022-08-31,Bizerte,Côtière,29,55,11,1,29,59,11,0,29,59,11,0,29,59,11,0,8,1,0,été,1,0,0,0,0,0,0,0,25,10,20,21,17,5,21,10,6,10,4,12,14
2022-09-01,Bizerte,Côtière,30,55,13,0,29,55,11,1,29,55,11,1,29,55,11,1,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,8,17,20,17,5,22,11,7,10,4,8,13
2022-09-02,Bizerte,Côtière,30,53,11,1,30,55,13,0,30,55,13,0,30,55,13,0,9,1,0,printemps/automne,1,0,0,0,0,0,0,0,26,10,21,18,17,5,17,9,5,8,4,7,15
2022-09-03,Bizerte,Côtière,32,49,10,5,30,53,11,1,30,53,11,1,30,53,11,1,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,11,23,19,17,5,20,12,8,10,6,7,21
2022-09-04,Bizerte,Côtière,32,46,14,2,32,49,10,5,32,49,10,5,32,49,10,5,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,9,21,21,20,4,21,10,7,10,5,7,16
2022-09-05,Bizerte,Côtière,32,50,12,0,32,46,14,2,32,46,14,2,32,46,14,2,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,7,17,21,18,4,23,10,7,10,6,7,14
2022-09-06,Bizerte,Côtière,31,58,14,3,32,50,12,0,32,50,12,0,32,50,12,0,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,11,20,21,18,5,18,9,9,10,6,7,17
2022-09-07,Bizerte,Côtière,32,46,11,6,31,58,14,3,31,58,14,3,31,58,14,3,9,1,0,printemps/automne,1,0,0,0,0,0,0,0,24,11,21,21,17,6,20,10,6,10,7,5,21
2022-09-08,Bizerte,Côtière,32,45,11,1,32,46,11,6,32,46,11,6,32,46,11,6,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,9,21,20,21,4,19,10,7,11,7,6,15
2022-09-09,Bizerte,Côtière,31,50,11,4,32,45,11,1,32,45,11,1,32,45,11,1,9,1,0,printemps/automne,1,0,0,0,0,0,0,0,24,10,17,18,20,5,20,11,7,10,5,9,17
2022-09-10,Bizerte,Côtière,30,53,12,0,31,50,11,4,31,50,11,4,31,50,11,4,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,9,20,22,18,4,19,9,6,9,4,7,10
2022-09-11,Bizerte,Côtière,29,53,11,0,30,53,12,0,30,53,12,0,30,53,12,0,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,24,9,18,21,19,5,20,11,6,8,5,8,13
2022-09-12,Bizerte,Côtière,29,56,10,0,29,53,11,0,29,53,11,0,29,53,11,0,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,9,18,17,19,5,22,9,7,8,5,7,14
2022-09-13,Bizerte,Côtière,30,57,12,0,29,56,10,0,29,56,10,0,29,56,10,0,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,9,15,18,14,4,21,10,7,9,6,7,14
2022-09-14,Bizerte,Côtière,31,51,14,0,30,57,12,0,30,57,12,0,30,57,12,0,9,1,0,printemps/automne,1,0,0,0,0,0,0,0,25,8,18,18,19,5,22,9,5,10,4,8,13
2022-09-15,Bizerte,Côtière,31,51,13,1,31,51,14,0,31,51,14,0,31,51,14,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,24,9,20,20,20,5,8,10,7,11,4,8,13
2022-09-16,Bizerte,Côtière,30,59,14,1,31,51,13,1,31,51,13,1,31,51,13,1,9,1,0,printemps/automne,0,0,0,0,0,0,0,0,24,10,20,20,21,7,16,9,6,8,4,7,14
2022-09-17,Bizerte,Côtière,27,61,17,13,30,59,14,1,30,59,14,1,30,59,14,1,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,16,20,18,18,5,11,9,7,9,3,8,15
2022-09-18,Bizerte,Côtière,27,58,15,0,27,61,17,13,27,61,17,13,27,61,17,13,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,10,19,22,19,3,9,10,6,9,4,8,10
2022-09-19,Bizerte,Côtière,28,60,12,1,27,58,15,0,27,58,15,0,27,58,15,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,10,22,20,19,5,10,9,5,9,4,7,14
2022-09-20,Bizerte,Côtière,28,59,16,1,28,60,12,1,28,60,12,1,28,60,12,1,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,11,19,22,17,4,11,10,6,8,5,7,11
2022-09-21,Bizerte,Côtière,26,53,16,1,28,59,16,1,28,59,16,1,28,59,16,1,9,1,0,printemps/automne,0,0,0,0,0,0,0,0,24,12,14,24,15,8,18,11,6,9,5,8,10
2022-09-22,Bizerte,Côtière,23,73,12,279,26,53,16,1,26,53,16,1,26,53,16,1,9,0,0,printemps/automne,0,0,0,0,0,1,0,0,25,19,19,19,20,2,7,10,11,9,4,8,21
2022-09-23,Bizerte,Côtière,22,68,14,53,23,73,12,279,23,73,12,279,23,73,12,279,9,1,0,printemps/automne,0,0,0,0,0,1,0,0,25,19,19,17,19,4,16,11,6,8,5,7,14
2022-09-24,Bizerte,Côtière,24,59,12,2,22,68,14,53,22,68,14,53,22,68,14,53,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,13,17,16,19,6,10,9,5,8,5,8,10
2022-09-25,Bizerte,Côtière,26,53,14,5,24,59,12,2,24,59,12,2,24,59,12,2,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,14,19,18,19,6,9,8,7,8,6,7,15
2022-09-26,Bizerte,Côtière,27,56,11,18,26,53,14,5,26,53,14,5,26,53,14,5,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,24,18,18,16,21,4,10,8,4,7,6,9,19
2022-09-27,Bizerte,Côtière,24,65,12,52,27,56,11,18,27,56,11,18,27,56,11,18,9,0,0,printemps/automne,0,0,0,0,0,1,0,0,25,19,18,15,19,2,9,10,8,8,6,6,16
2022-09-28,Bizerte,Côtière,23,56,11,4,24,65,12,52,24,65,12,52,24,65,12,52,9,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,15,22,21,18,10,15,10,6,7,6,7,10
2022-09-29,Bizerte,Côtière,24,49,11,0,23,56,11,4,23,56,11,4,23,56,11,4,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,12,24,20,18,4,10,10,5,8,5,8,9
2022-09-30,Bizerte,Côtière,25,53,12,0,24,49,11,0,24,49,11,0,24,49,11,0,9,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,11,21,23,19,7,21,9,6,7,5,6,9
2022-10-01,Bizerte,Côtière,24,58,20,2,25,53,12,0,25,53,12,0,25,53,12,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,12,18,20,16,4,10,8,8,7,4,8,9
2022-10-02,Bizerte,Côtière,23,55,12,0,24,58,20,2,24,58,20,2,24,58,20,2,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,13,18,19,18,4,9,11,4,8,6,8,9
2022-10-03,Bizerte,Côtière,24,55,10,0,23,55,12,0,23,55,12,0,23,55,12,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,13,20,18,19,5,10,10,6,8,6,7,11
2022-10-04,Bizerte,Côtière,24,58,11,0,24,55,10,0,24,55,10,0,24,55,10,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,12,20,18,21,4,10,11,6,7,5,8,9
2022-10-05,Bizerte,Côtière,24,66,13,6,24,58,11,0,24,58,11,0,24,58,11,0,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,26,16,20,19,19,9,16,9,6,9,4,8,12
2022-10-06,Bizerte,Côtière,24,64,11,6,24,66,13,6,24,66,13,6,24,66,13,6,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,16,22,16,18,5,11,9,7,8,4,8,12
2022-10-07,Bizerte,Côtière,23,63,10,3,24,64,11,6,24,64,11,6,24,64,11,6,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,26,14,17,18,18,9,19,10,6,9,5,7,13
2022-10-08,Bizerte,Côtière,25,55,10,2,23,63,10,3,23,63,10,3,23,63,10,3,10,0,1,printemps/automne,0,0,0,0,0,0,0,0,25,12,22,17,18,6,18,10,5,8,5,7,11
2022-10-09,Bizerte,Côtière,25,54,9,3,25,55,10,2,25,55,10,2,25,55,10,2,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,24,13,18,21,19,6,10,10,7,6,5,7,14
2022-10-10,Bizerte,Côtière,25,60,10,7,25,54,9,3,25,54,9,3,25,54,9,3,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,15,19,20,18,6,10,9,7,7,4,7,15
2022-10-11,Bizerte,Côtière,25,66,9,70,25,60,10,7,25,60,10,7,25,60,10,7,10,0,0,printemps/automne,0,0,0,0,0,1,0,0,25,17,22,17,19,2,5,11,8,9,4,7,22
2022-10-12,Bizerte,Côtière,25,71,11,27,25,66,9,70,25,66,9,70,25,66,9,70,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,18,21,19,19,4,9,11,7,9,5,7,20
2022-10-13,Bizerte,Côtière,24,70,13,16,25,71,11,27,25,71,11,27,25,71,11,27,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,18,17,18,21,6,4,9,6,8,5,6,12
2022-10-14,Bizerte,Côtière,23,61,15,2,24,70,13,16,24,70,13,16,24,70,13,16,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,14,19,18,17,9,21,10,6,8,5,8,10
2022-10-15,Bizerte,Côtière,23,59,10,0,23,61,15,2,23,61,15,2,23,61,15,2,10,0,1,printemps/automne,0,0,0,0,0,0,0,0,25,13,20,19,22,6,22,9,6,6,5,7,8
2022-10-16,Bizerte,Côtière,24,64,10,0,23,59,10,0,23,59,10,0,23,59,10,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,12,19,20,17,5,10,10,6,8,5,8,14
2022-10-17,Bizerte,Côtière,24,66,11,0,24,64,10,0,24,64,10,0,24,64,10,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,12,20,16,17,5,10,11,8,8,6,8,13
2022-10-18,Bizerte,Côtière,23,67,9,0,24,66,11,0,24,66,11,0,24,66,11,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,13,23,21,22,4,10,9,6,7,4,7,11
2022-10-19,Bizerte,Côtière,22,64,7,1,23,67,9,0,23,67,9,0,23,67,9,0,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,13,20,20,18,7,19,10,7,8,4,7,13
2022-10-20,Bizerte,Côtière,22,64,8,0,22,64,7,1,22,64,7,1,22,64,7,1,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,24,12,21,20,21,5,11,10,4,7,5,7,12
2022-10-21,Bizerte,Côtière,22,59,10,0,22,64,8,0,22,64,8,0,22,64,8,0,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,24,14,21,20,20,8,16,10,6,8,5,7,9
2022-10-22,Bizerte,Côtière,23,52,10,0,22,59,10,0,22,59,10,0,22,59,10,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,14,20,21,21,5,11,8,7,7,6,8,8
2022-10-23,Bizerte,Côtière,23,49,9,0,23,52,10,0,23,52,10,0,23,52,10,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,24,12,19,19,14,4,12,9,6,8,7,8,9
2022-10-24,Bizerte,Côtière,23,44,8,0,23,49,9,0,23,49,9,0,23,49,9,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,12,21,20,19,6,11,10,7,7,4,8,7
2022-10-25,Bizerte,Côtière,22,44,8,0,23,44,8,0,23,44,8,0,23,44,8,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,13,21,18,17,4,8,9,5,7,5,7,8
2022-10-26,Bizerte,Côtière,21,48,7,0,22,44,8,0,22,44,8,0,22,44,8,0,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,24,13,21,20,21,8,21,9,4,8,5,8,7
