date,city,profil_cotier,température,humidity,vitesse_vent,precipitation,temp_lag1,humid_lag1,vitesse_vent_lag1,precip_lag1,temp_lag3,humid_lag3,vitesse_vent_lag3,precip_lag3,temp_lag7,humid_lag7,vitesse_vent_lag7,precip_lag7,mois,Weekend,Jours Fériés,saison,Vacances Scolaires,Ramadan,Nouvel An,Indice de Vague de Chaleur,Indice de Vague de Froid ,Indice de Pluie Intense,Indice de Tempête,Indice de sécheresse,boissons fraiches,boissons chaudes,snacks sucrés,snacks salés,produits laitiers frais,produits de jardinage,ustensiles jetables,crème solaire,équipements d urgence,soins hygiene,soins hydratants,Charbon,produits anti_moustiques
2022-06-10,Kef,Intérieure,25,47,23,0,27,44,19,0,27,44,19,0,27,44,19,0,6,1,0,été,0,0,0,0,0,0,0,0,24,10,19,18,19,8,18,7,9,8,7,9,0
2022-06-11,Kef,Intérieure,25,48,17,0,25,47,23,0,25,47,23,0,25,47,23,0,6,0,0,été,0,0,0,0,0,0,0,0,24,9,16,21,19,5,10,7,8,9,5,5,0
2022-06-12,Kef,Intérieure,26,43,14,0,25,48,17,0,25,48,17,0,25,48,17,0,6,1,0,été,0,0,0,0,0,0,0,0,25,10,20,16,20,8,21,8,6,10,7,8,6
2022-06-13,Kef,Intérieure,27,40,11,0,26,43,14,0,26,43,14,0,26,43,14,0,6,0,0,été,0,0,0,0,0,0,0,0,25,9,19,21,19,6,11,8,5,10,6,5,6
2022-06-14,Kef,Intérieure,28,40,11,0,27,40,11,0,27,40,11,0,27,40,11,0,6,0,0,été,0,0,0,0,0,0,0,0,25,9,16,23,18,6,9,9,7,10,4,6,6
2022-06-15,Kef,Intérieure,28,45,12,0,28,40,11,0,28,40,11,0,28,40,11,0,6,0,0,été,0,0,0,0,0,0,0,0,25,8,15,19,17,5,8,9,8,9,5,6,6
2022-06-16,Kef,Intérieure,29,42,11,0,28,45,12,0,28,45,12,0,28,45,12,0,6,0,0,été,0,0,0,0,0,0,0,0,26,8,19,19,19,4,12,8,7,12,4,6,6
2022-06-17,Kef,Intérieure,29,42,10,0,29,42,11,0,29,42,11,0,29,42,11,0,6,1,0,été,0,0,0,0,0,0,0,1,24,8,21,20,21,10,21,8,7,9,6,7,6
2022-06-18,Kef,Intérieure,28,49,13,0,29,42,10,0,29,42,10,0,29,42,10,0,6,0,0,été,0,0,0,0,0,0,0,1,24,9,18,22,19,5,10,7,5,10,6,6,8
2022-06-19,Kef,Intérieure,27,59,15,0,28,49,13,0,28,49,13,0,28,49,13,0,6,1,0,été,0,0,0,0,0,0,0,1,26,8,21,19,14,9,27,8,7,10,4,8,6
2022-06-20,Kef,Intérieure,28,55,15,0,27,59,15,0,27,59,15,0,27,59,15,0,6,0,0,été,0,0,0,0,0,0,0,1,25,8,18,20,18,5,8,9,8,11,4,6,7
2022-06-21,Kef,Intérieure,29,45,15,0,28,55,15,0,28,55,15,0,28,55,15,0,6,0,0,été,0,0,0,0,0,0,0,1,25,8,17,16,20,5,12,9,8,10,6,6,6
2022-06-22,Kef,Intérieure,30,41,13,0,29,45,15,0,29,45,15,0,29,45,15,0,6,0,0,été,0,0,0,0,0,0,0,1,25,8,19,20,19,5,10,9,9,11,6,6,5
2022-06-23,Kef,Intérieure,30,46,13,0,30,41,13,0,30,41,13,0,30,41,13,0,6,0,0,été,0,0,0,0,0,0,0,1,25,8,18,21,19,5,10,9,7,10,5,5,7
2022-06-24,Kef,Intérieure,30,48,14,0,30,46,13,0,30,46,13,0,30,46,13,0,6,1,0,été,0,0,0,0,0,0,0,1,25,8,19,18,16,9,21,9,8,11,5,9,7
2022-06-25,Kef,Intérieure,31,45,15,0,30,48,14,0,30,48,14,0,30,48,14,0,6,0,0,été,0,0,0,0,0,0,0,1,26,8,20,20,18,5,10,10,9,12,6,5,7
2022-06-26,Kef,Intérieure,33,35,15,0,31,45,15,0,31,45,15,0,31,45,15,0,6,1,0,été,0,0,0,0,0,0,0,1,26,7,18,21,20,5,20,11,7,11,8,7,8
2022-06-27,Kef,Intérieure,34,35,15,0,33,35,15,0,33,35,15,0,33,35,15,0,6,0,0,été,0,0,0,0,0,0,0,1,25,6,16,19,17,4,10,10,8,12,8,4,7
2022-06-28,Kef,Intérieure,31,53,18,0,34,35,15,0,34,35,15,0,34,35,15,0,6,0,0,été,0,0,0,0,0,0,0,1,25,7,17,22,17,4,9,11,8,11,7,5,7
2022-06-29,Kef,Intérieure,29,56,16,0,31,53,18,0,31,53,18,0,31,53,18,0,6,0,0,été,0,0,0,0,0,0,0,1,25,8,18,21,20,5,8,7,8,9,5,6,7
2022-06-30,Kef,Intérieure,32,46,13,0,29,56,16,0,29,56,16,0,29,56,16,0,6,0,0,été,1,0,0,0,0,0,0,1,25,8,20,18,17,5,22,10,8,10,5,5,8
2022-07-01,Kef,Intérieure,33,45,13,0,32,46,13,0,32,46,13,0,32,46,13,0,7,1,0,été,1,0,0,0,0,0,0,1,25,7,16,18,19,5,15,11,8,12,7,9,8
2022-07-02,Kef,Intérieure,32,52,13,0,33,45,13,0,33,45,13,0,33,45,13,0,7,0,0,été,1,0,0,0,0,0,0,1,25,8,17,21,19,5,23,11,6,10,7,6,11
2022-07-03,Kef,Intérieure,31,49,13,0,32,52,13,0,32,52,13,0,32,52,13,0,7,1,0,été,1,0,0,0,0,0,0,1,25,7,17,19,19,5,19,11,8,10,3,9,8
2022-07-04,Kef,Intérieure,32,43,10,0,31,49,13,0,31,49,13,0,31,49,13,0,7,0,0,été,1,0,0,0,0,0,0,1,24,7,16,21,18,5,18,11,7,12,5,6,9
2022-07-05,Kef,Intérieure,32,39,10,0,32,43,10,0,32,43,10,0,32,43,10,0,7,0,0,été,1,0,0,0,0,0,0,1,25,8,15,21,18,4,22,11,7,12,6,6,7
2022-07-06,Kef,Intérieure,32,42,10,2,32,39,10,0,32,39,10,0,32,39,10,0,7,0,0,été,1,0,0,0,0,0,0,1,25,9,22,19,19,6,19,7,8,10,5,6,8
2022-07-07,Kef,Intérieure,32,45,14,4,32,42,10,2,32,42,10,2,32,42,10,2,7,0,0,été,1,0,0,0,0,0,0,1,25,8,19,21,20,6,21,10,10,13,7,7,10
2022-07-08,Kef,Intérieure,29,46,22,0,32,45,14,4,32,45,14,4,32,45,14,4,7,1,1,été,1,0,0,0,0,0,0,1,25,9,22,20,20,7,21,10,9,11,7,10,5
2022-07-09,Kef,Intérieure,28,51,20,0,29,46,22,0,29,46,22,0,29,46,22,0,7,0,1,été,1,0,0,0,0,0,0,1,25,9,15,20,21,5,17,9,8,10,5,9,6
2022-07-10,Kef,Intérieure,27,53,14,0,28,51,20,0,28,51,20,0,28,51,20,0,7,1,1,été,1,0,0,0,0,0,0,1,26,10,19,22,23,10,21,8,9,10,6,9,6
2022-07-11,Kef,Intérieure,28,53,13,0,27,53,14,0,27,53,14,0,27,53,14,0,7,0,1,été,1,0,0,0,0,0,0,1,25,9,18,19,20,7,17,8,6,10,5,10,8
2022-07-12,Kef,Intérieure,29,54,15,0,28,53,13,0,28,53,13,0,28,53,13,0,7,0,0,été,1,0,0,0,0,0,0,1,24,8,18,18,19,5,25,8,8,11,6,7,8
2022-07-13,Kef,Intérieure,29,54,15,0,29,54,15,0,29,54,15,0,29,54,15,0,7,0,0,été,1,0,0,0,0,0,0,1,25,8,22,23,19,7,23,10,7,11,5,6,7
2022-07-14,Kef,Intérieure,28,57,13,1,29,54,15,0,29,54,15,0,29,54,15,0,7,0,0,été,1,0,0,0,0,0,0,1,25,9,18,21,19,6,21,8,7,11,6,7,8
2022-07-15,Kef,Intérieure,28,52,11,0,28,57,13,1,28,57,13,1,28,57,13,1,7,1,0,été,1,0,0,0,0,0,0,1,26,8,19,20,20,7,14,8,6,11,4,8,7
2022-07-16,Kef,Intérieure,29,50,12,0,28,52,11,0,28,52,11,0,28,52,11,0,7,0,0,été,1,0,0,0,0,0,0,1,25,8,17,21,19,6,22,9,8,10,6,6,7
2022-07-17,Kef,Intérieure,29,51,13,0,29,50,12,0,29,50,12,0,29,50,12,0,7,1,0,été,1,0,0,0,0,0,0,1,25,8,20,22,22,6,20,8,8,10,5,8,8
2022-07-18,Kef,Intérieure,30,49,13,0,29,51,13,0,29,51,13,0,29,51,13,0,7,0,0,été,1,0,0,0,0,0,0,1,25,8,19,20,18,6,18,9,6,11,5,6,8
2022-07-19,Kef,Intérieure,30,45,14,0,30,49,13,0,30,49,13,0,30,49,13,0,7,0,0,été,1,0,0,0,0,0,0,1,25,7,16,20,18,5,21,9,7,10,6,6,7
2022-07-20,Kef,Intérieure,31,46,14,0,30,45,14,0,30,45,14,0,30,45,14,0,7,0,0,été,1,0,0,0,0,0,0,1,25,7,17,20,19,6,17,10,8,11,6,5,8
2022-07-21,Kef,Intérieure,31,52,13,2,31,46,14,0,31,46,14,0,31,46,14,0,7,0,0,été,1,0,0,0,0,0,0,0,25,7,19,21,19,7,17,10,6,12,5,5,9
2022-07-22,Kef,Intérieure,30,48,12,0,31,52,13,2,31,52,13,2,31,52,13,2,7,1,0,été,1,0,0,0,0,0,0,0,25,8,18,22,18,6,22,11,6,10,6,10,9
2022-07-23,Kef,Intérieure,30,47,12,0,30,48,12,0,30,48,12,0,30,48,12,0,7,0,0,été,1,0,0,0,0,0,0,0,26,8,19,19,20,6,19,10,9,9,6,5,8
2022-07-24,Kef,Intérieure,30,41,10,0,30,47,12,0,30,47,12,0,30,47,12,0,7,1,0,été,1,0,0,0,0,0,0,0,25,8,17,19,15,6,19,11,7,10,6,9,7
2022-07-25,Kef,Intérieure,31,39,10,0,30,41,10,0,30,41,10,0,30,41,10,0,7,0,1,été,1,0,0,0,0,0,0,0,25,8,17,19,18,5,17,10,10,12,9,8,7
2022-07-26,Kef,Intérieure,32,36,9,0,31,39,10,0,31,39,10,0,31,39,10,0,7,0,0,été,1,0,0,0,0,0,0,1,25,8,16,23,20,4,18,11,9,11,8,6,9
2022-07-27,Kef,Intérieure,32,39,13,2,32,36,9,0,32,36,9,0,32,36,9,0,7,0,0,été,1,0,0,0,0,0,0,1,25,8,20,22,21,5,24,11,8,12,8,6,8
2022-07-28,Kef,Intérieure,31,49,13,0,32,39,13,2,32,39,13,2,32,39,13,2,7,0,0,été,1,0,0,0,0,0,0,1,26,8,15,20,19,5,22,8,8,11,6,6,9
2022-07-29,Kef,Intérieure,32,54,13,0,31,49,13,0,31,49,13,0,31,49,13,0,7,1,0,été,1,0,0,0,0,0,0,1,25,7,18,21,20,5,21,10,10,9,6,7,10
2022-07-30,Kef,Intérieure,32,49,12,0,32,54,13,0,32,54,13,0,32,54,13,0,7,0,1,été,1,0,0,0,0,0,0,1,25,6,16,21,18,6,16,10,5,12,7,9,10
2022-07-31,Kef,Intérieure,31,45,13,0,32,49,12,0,32,49,12,0,32,49,12,0,7,1,0,été,1,0,0,0,0,0,0,1,25,7,20,20,19,6,21,10,10,11,7,8,7
2022-08-01,Kef,Intérieure,30,52,13,0,31,45,13,0,31,45,13,0,31,45,13,0,8,0,0,été,1,0,0,0,0,0,0,1,25,8,20,21,19,6,20,10,7,11,6,6,7
2022-08-02,Kef,Intérieure,30,58,16,5,30,52,13,0,30,52,13,0,30,52,13,0,8,0,0,été,1,0,0,0,0,0,0,0,25,11,23,20,16,7,20,10,8,9,6,7,11
2022-08-03,Kef,Intérieure,29,57,15,0,30,58,16,5,30,58,16,5,30,58,16,5,8,0,0,été,1,0,0,0,0,0,0,1,25,8,18,21,17,5,17,11,8,9,6,6,8
2022-08-04,Kef,Intérieure,30,56,14,0,29,57,15,0,29,57,15,0,29,57,15,0,8,0,0,été,1,0,0,0,0,0,0,1,24,8,17,20,19,6,21,11,7,11,5,6,7
2022-08-05,Kef,Intérieure,31,51,13,2,30,56,14,0,30,56,14,0,30,56,14,0,8,1,0,été,1,0,0,0,0,0,0,0,26,8,19,20,19,5,20,10,9,10,6,10,9
2022-08-06,Kef,Intérieure,30,54,12,44,31,51,13,2,31,51,13,2,31,51,13,2,8,0,0,été,1,0,0,0,0,0,0,0,24,12,21,17,20,3,12,9,7,11,4,6,15
2022-08-07,Kef,Intérieure,30,53,13,1,30,54,12,44,30,54,12,44,30,54,12,44,8,1,0,été,1,0,0,0,0,0,0,0,24,9,20,21,20,6,18,9,5,10,5,9,10
2022-08-08,Kef,Intérieure,30,53,12,2,30,53,13,1,30,53,13,1,30,53,13,1,8,0,0,été,1,0,0,0,0,0,0,0,25,10,21,18,20,7,23,8,7,11,6,6,11
2022-08-09,Kef,Intérieure,30,53,12,0,30,53,12,2,30,53,12,2,30,53,12,2,8,0,0,été,1,0,0,0,0,0,0,0,25,8,19,24,18,5,20,9,9,9,5,6,9
2022-08-10,Kef,Intérieure,30,54,13,2,30,53,12,0,30,53,12,0,30,53,12,0,8,0,0,été,1,0,0,0,0,0,0,0,25,9,24,20,18,5,21,9,6,11,5,8,9
2022-08-11,Kef,Intérieure,30,55,13,7,30,54,13,2,30,54,13,2,30,54,13,2,8,0,0,été,1,0,0,0,0,0,0,0,25,11,16,19,16,9,18,8,7,10,4,7,12
2022-08-12,Kef,Intérieure,30,53,12,3,30,55,13,7,30,55,13,7,30,55,13,7,8,1,0,été,1,0,0,0,0,0,0,0,24,9,18,16,17,7,18,11,6,9,5,10,12
2022-08-13,Kef,Intérieure,31,43,11,0,30,53,12,3,30,53,12,3,30,53,12,3,8,0,1,été,1,0,0,0,0,0,0,0,25,8,19,22,18,6,21,10,8,11,6,10,8
2022-08-14,Kef,Intérieure,33,37,11,0,31,43,11,0,31,43,11,0,31,43,11,0,8,1,0,été,1,0,0,0,0,0,0,0,25,7,16,20,19,4,20,9,7,11,8,10,8
2022-08-15,Kef,Intérieure,33,40,13,8,33,37,11,0,33,37,11,0,33,37,11,0,8,0,0,été,1,0,0,0,0,0,0,0,24,10,19,19,16,6,20,9,8,12,6,6,9
2022-08-16,Kef,Intérieure,33,41,12,1,33,40,13,8,33,40,13,8,33,40,13,8,8,0,0,été,1,0,0,0,0,0,0,0,25,7,20,21,16,5,21,11,5,11,7,6,7
2022-08-17,Kef,Intérieure,35,40,15,0,33,41,12,1,33,41,12,1,33,41,12,1,8,0,0,été,1,0,0,0,0,0,0,0,25,6,18,23,18,4,21,10,9,11,6,6,7
2022-08-18,Kef,Intérieure,34,44,16,0,35,40,15,0,35,40,15,0,35,40,15,0,8,0,0,été,1,0,0,0,0,0,0,0,25,7,18,16,17,4,21,10,9,11,7,7,8
2022-08-19,Kef,Intérieure,30,49,22,0,34,44,16,0,34,44,16,0,34,44,16,0,8,1,0,été,1,0,0,0,0,0,0,0,25,8,16,16,18,5,22,9,8,10,9,9,7
2022-08-20,Kef,Intérieure,29,49,17,0,30,49,22,0,30,49,22,0,30,49,22,0,8,0,0,été,1,0,0,0,0,0,0,0,25,8,21,20,17,6,23,9,8,10,4,6,6
2022-08-21,Kef,Intérieure,29,49,16,0,29,49,17,0,29,49,17,0,29,49,17,0,8,1,0,été,1,0,0,0,0,0,0,0,25,8,18,21,22,6,22,8,10,9,4,10,7
2022-08-22,Kef,Intérieure,29,49,15,10,29,49,16,0,29,49,16,0,29,49,16,0,8,0,0,été,1,0,0,0,0,0,0,0,21,14,20,20,19,7,13,9,6,11,6,7,9
2022-08-23,Kef,Intérieure,29,51,15,0,29,49,15,10,29,49,15,10,29,49,15,10,8,0,0,été,1,0,0,0,0,0,0,0,25,9,16,21,18,6,19,8,8,9,4,6,6
2022-08-24,Kef,Intérieure,28,57,13,1,29,51,15,0,29,51,15,0,29,51,15,0,8,0,0,été,1,0,0,0,0,0,0,0,24,9,20,21,20,7,22,9,7,9,5,7,8
2022-08-25,Kef,Intérieure,28,57,12,1,28,57,13,1,28,57,13,1,28,57,13,1,8,0,0,été,1,0,0,0,0,0,0,0,26,9,20,21,21,7,19,8,8,10,5,6,9
2022-08-26,Kef,Intérieure,29,53,11,1,28,57,12,1,28,57,12,1,28,57,12,1,8,1,0,été,1,0,0,0,0,0,0,0,26,8,24,21,18,6,19,11,9,10,4,9,8
2022-08-27,Kef,Intérieure,28,57,13,6,29,53,11,1,29,53,11,1,29,53,11,1,8,0,0,été,1,0,0,0,0,0,0,0,25,12,21,21,18,7,18,7,6,12,5,6,11
2022-08-28,Kef,Intérieure,30,55,12,7,28,57,13,6,28,57,13,6,28,57,13,6,8,1,0,été,1,0,0,0,0,0,0,0,25,11,22,23,19,6,22,9,7,11,5,8,12
2022-08-29,Kef,Intérieure,30,60,11,0,30,55,12,7,30,55,12,7,30,55,12,7,8,0,0,été,1,0,0,0,0,0,0,0,25,7,18,21,18,5,20,9,6,9,5,8,9
2022-08-30,Kef,Intérieure,29,59,11,0,30,60,11,0,30,60,11,0,30,60,11,0,8,0,0,été,1,0,0,0,0,0,0,0,26,8,18,21,19,6,22,10,6,10,4,6,9
2022-08-31,Kef,Intérieure,29,55,11,1,29,59,11,0,29,59,11,0,29,59,11,0,8,0,0,été,1,0,0,0,0,0,0,0,25,9,22,20,20,5,20,8,6,10,5,7,9
2022-09-01,Kef,Intérieure,30,55,13,0,29,55,11,1,29,55,11,1,29,55,11,1,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,26,7,17,19,19,5,20,8,8,8,6,5,9
2022-09-02,Kef,Intérieure,30,53,11,1,30,55,13,0,30,55,13,0,30,55,13,0,9,1,0,printemps/automne,1,0,0,0,0,0,0,0,24,8,20,19,19,6,20,9,8,8,5,5,9
2022-09-03,Kef,Intérieure,32,49,10,5,30,53,11,1,30,53,11,1,30,53,11,1,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,26,9,19,20,17,7,14,9,8,11,5,5,13
2022-09-04,Kef,Intérieure,32,46,14,2,32,49,10,5,32,49,10,5,32,49,10,5,9,1,0,printemps/automne,1,0,0,0,0,0,0,0,25,8,21,21,17,6,22,10,8,9,5,4,9
2022-09-05,Kef,Intérieure,32,50,12,0,32,46,14,2,32,46,14,2,32,46,14,2,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,7,17,20,17,5,19,10,6,9,6,4,9
2022-09-06,Kef,Intérieure,31,58,14,3,32,50,12,0,32,50,12,0,32,50,12,0,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,9,18,17,18,6,17,9,7,10,5,5,9
2022-09-07,Kef,Intérieure,32,46,11,6,31,58,14,3,31,58,14,3,31,58,14,3,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,10,21,18,18,8,16,12,9,8,6,4,12
2022-09-08,Kef,Intérieure,32,45,11,1,32,46,11,6,32,46,11,6,32,46,11,6,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,8,19,20,19,5,17,10,9,9,7,5,9
2022-09-09,Kef,Intérieure,31,50,11,4,32,45,11,1,32,45,11,1,32,45,11,1,9,1,0,printemps/automne,1,0,0,0,0,0,0,0,26,9,17,20,19,7,18,10,7,10,6,5,10
2022-09-10,Kef,Intérieure,30,53,12,0,31,50,11,4,31,50,11,4,31,50,11,4,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,8,17,18,19,6,20,10,8,9,5,5,8
2022-09-11,Kef,Intérieure,29,53,11,0,30,53,12,0,30,53,12,0,30,53,12,0,9,1,0,printemps/automne,1,0,0,0,0,0,0,0,25,8,18,23,20,7,22,9,7,8,5,5,9
2022-09-12,Kef,Intérieure,29,56,10,0,29,53,11,0,29,53,11,0,29,53,11,0,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,24,7,17,20,16,5,17,9,7,8,5,5,9
2022-09-13,Kef,Intérieure,30,57,12,0,29,56,10,0,29,56,10,0,29,56,10,0,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,8,18,19,18,6,18,10,6,8,4,4,9
2022-09-14,Kef,Intérieure,31,51,14,0,30,57,12,0,30,57,12,0,30,57,12,0,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,7,19,21,18,6,22,11,7,10,8,4,8
2022-09-15,Kef,Intérieure,31,51,13,1,31,51,14,0,31,51,14,0,31,51,14,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,8,22,22,18,5,10,9,9,9,6,4,8
2022-09-16,Kef,Intérieure,30,59,14,1,31,51,13,1,31,51,13,1,31,51,13,1,9,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,8,21,17,17,9,20,10,7,9,6,5,10
2022-09-17,Kef,Intérieure,27,61,17,13,30,59,14,1,30,59,14,1,30,59,14,1,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,20,14,20,19,23,7,4,8,8,10,5,5,9
2022-09-18,Kef,Intérieure,27,58,15,0,27,61,17,13,27,61,17,13,27,61,17,13,9,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,9,20,19,22,9,18,7,7,9,6,5,7
2022-09-19,Kef,Intérieure,28,60,12,1,27,58,15,0,27,58,15,0,27,58,15,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,8,22,20,19,5,9,8,6,8,4,4,8
2022-09-20,Kef,Intérieure,28,59,16,1,28,60,12,1,28,60,12,1,28,60,12,1,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,9,19,21,21,5,12,10,7,10,4,5,9
2022-09-21,Kef,Intérieure,26,53,16,1,28,59,16,1,28,59,16,1,28,59,16,1,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,9,18,20,19,5,11,8,7,9,5,4,6
2022-09-22,Kef,Intérieure,23,73,12,279,26,53,16,1,26,53,16,1,26,53,16,1,9,0,0,printemps/automne,0,0,0,0,0,1,0,0,19,16,20,19,18,2,3,6,9,8,6,4,13
2022-09-23,Kef,Intérieure,22,68,14,53,23,73,12,279,23,73,12,279,23,73,12,279,9,1,0,printemps/automne,0,0,0,0,0,1,0,0,22,17,22,16,17,5,6,6,8,8,6,5,9
2022-09-24,Kef,Intérieure,24,59,12,2,22,68,14,53,22,68,14,53,22,68,14,53,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,11,20,18,21,6,10,7,8,8,6,5,7
2022-09-25,Kef,Intérieure,26,53,14,5,24,59,12,2,24,59,12,2,24,59,12,2,9,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,11,20,19,19,13,15,6,7,8,5,4,8
2022-09-26,Kef,Intérieure,27,56,11,18,26,53,14,5,26,53,14,5,26,53,14,5,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,19,15,21,17,21,6,3,6,6,8,5,5,10
2022-09-27,Kef,Intérieure,24,65,12,52,27,56,11,18,27,56,11,18,27,56,11,18,9,0,0,printemps/automne,0,0,0,0,0,1,0,0,18,16,19,14,17,3,3,6,8,9,6,4,10
2022-09-28,Kef,Intérieure,23,56,11,4,24,65,12,52,24,65,12,52,24,65,12,52,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,24,13,21,19,20,8,9,6,9,8,5,5,7
2022-09-29,Kef,Intérieure,24,49,11,0,23,56,11,4,23,56,11,4,23,56,11,4,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,10,22,19,17,5,10,8,9,6,6,3,6
2022-09-30,Kef,Intérieure,25,53,12,0,24,49,11,0,24,49,11,0,24,49,11,0,9,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,10,17,21,19,12,19,7,7,9,3,4,5
2022-10-01,Kef,Intérieure,24,58,20,2,25,53,12,0,25,53,12,0,25,53,12,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,11,20,16,17,4,6,8,7,7,4,5,6
2022-10-02,Kef,Intérieure,23,55,12,0,24,58,20,2,24,58,20,2,24,58,20,2,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,10,19,20,20,11,10,6,6,7,4,5,6
2022-10-03,Kef,Intérieure,24,55,10,0,23,55,12,0,23,55,12,0,23,55,12,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,24,10,22,20,19,5,6,8,9,7,6,4,0
2022-10-04,Kef,Intérieure,24,58,11,0,24,55,10,0,24,55,10,0,24,55,10,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,11,19,19,21,5,8,7,7,8,6,5,6
2022-10-05,Kef,Intérieure,24,66,13,6,24,58,11,0,24,58,11,0,24,58,11,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,24,12,20,16,19,6,5,7,9,8,5,4,9
2022-10-06,Kef,Intérieure,24,64,11,6,24,66,13,6,24,66,13,6,24,66,13,6,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,24,14,19,16,21,7,5,8,8,8,5,5,11
2022-10-07,Kef,Intérieure,23,63,10,3,24,64,11,6,24,64,11,6,24,64,11,6,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,13,19,18,19,10,10,8,7,7,5,5,7
2022-10-08,Kef,Intérieure,25,55,10,2,23,63,10,3,23,63,10,3,23,63,10,3,10,0,1,printemps/automne,0,0,0,0,0,0,0,0,24,11,21,22,20,9,9,8,5,8,4,5,6
2022-10-09,Kef,Intérieure,25,54,9,3,25,55,10,2,25,55,10,2,25,55,10,2,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,12,20,22,17,15,10,9,8,7,4,4,8
2022-10-10,Kef,Intérieure,25,60,10,7,25,54,9,3,25,54,9,3,25,54,9,3,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,20,15,20,20,19,8,3,6,7,8,6,5,9
2022-10-11,Kef,Intérieure,25,66,9,70,25,60,10,7,25,60,10,7,25,60,10,7,10,0,0,printemps/automne,0,0,0,0,0,1,0,0,20,15,17,18,21,3,2,6,7,8,4,4,15
2022-10-12,Kef,Intérieure,25,71,11,27,25,66,9,70,25,66,9,70,25,66,9,70,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,20,14,21,18,18,4,3,8,8,8,5,5,10
2022-10-13,Kef,Intérieure,24,70,13,16,25,71,11,27,25,71,11,27,25,71,11,27,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,19,16,20,20,19,9,2,7,7,7,6,4,10
2022-10-14,Kef,Intérieure,23,61,15,2,24,70,13,16,24,70,13,16,24,70,13,16,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,11,22,20,19,9,10,6,7,7,5,4,5
2022-10-15,Kef,Intérieure,23,59,10,0,23,61,15,2,23,61,15,2,23,61,15,2,10,0,1,printemps/automne,0,0,0,0,0,0,0,0,25,11,19,19,18,8,12,7,7,8,4,4,7
2022-10-16,Kef,Intérieure,24,64,10,0,23,59,10,0,23,59,10,0,23,59,10,0,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,10,20,20,17,9,11,7,7,8,5,4,8
2022-10-17,Kef,Intérieure,24,66,11,0,24,64,10,0,24,64,10,0,24,64,10,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,10,23,21,20,6,7,7,8,8,5,5,8
2022-10-18,Kef,Intérieure,23,67,9,0,24,66,11,0,24,66,11,0,24,66,11,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,10,18,20,19,5,7,8,9,8,6,4,7
2022-10-19,Kef,Intérieure,22,64,7,1,23,67,9,0,23,67,9,0,23,67,9,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,12,17,20,19,6,5,6,5,8,4,3,7
2022-10-20,Kef,Intérieure,22,64,8,0,22,64,7,1,22,64,7,1,22,64,7,1,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,11,18,18,19,6,6,6,7,7,4,5,6
2022-10-21,Kef,Intérieure,22,59,10,0,22,64,8,0,22,64,8,0,22,64,8,0,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,26,11,19,22,19,11,13,6,7,7,6,5,6
2022-10-22,Kef,Intérieure,23,52,10,0,22,59,10,0,22,59,10,0,22,59,10,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,10,19,19,15,5,8,7,8,8,5,4,0
